,trip_id,passenger_id,pickup_lat,pickup_long,dropoff_lat,dropoff_long,actual_pickup_time,pickup_time,drop_time,Trip purpose
54694,188938078,47c422fbddea2734fa84b89f92c83e68f14eba2db84b4e931920e78bc839b231,6.917779922485352,79.8595962524414,6.912950038909912,79.85079956054688,2019-11-06 13:55:00,2019-11-06 13:49:00,2019-11-06 14:03:00,education
54704,188938215,045549ae234b86ad25215760321cd3265b1b168d65423f82804ca0f10236b361,6.944349765777588,79.86620330810547,6.912559986114502,79.87429809570312,2019-11-06 14:03:00,2019-11-06 13:50:00,2019-11-06 14:29:00,education
54717,188938327,1c6352f1f38c99702285f5c169dba05722239466a3efb93ad110afa1b5c57718,6.918499946594238,79.85079956054688,6.908750057220459,79.85040283203125,2019-11-06 14:00:00,2019-11-06 13:50:00,2019-11-06 14:07:00,education
54722,188938403,995f8ac7f518d42fa42f386fda21595f8da337397773e5456c4baf477c75b375,6.874820232391357,79.87020111083984,6.902480125427246,79.8738021850586,2019-11-06 13:58:00,2019-11-06 13:51:00,2019-11-06 14:19:00,education
54723,188938415,ad33bf6bfcab81e9a704979705bbd7bcdf6fb00ff3a6a0ff04d3ef845ddb5092,6.892980098724365,79.8760986328125,6.8860697746276855,79.87100219726562,2019-11-06 14:03:00,2019-11-06 13:51:00,2019-11-06 14:38:00,education
54730,188938530,025e4e5d8dd431a4c4b9da5b07dc54332b204ac0a9b01d2bf1b3015a1460e546,6.848090171813965,79.92769622802734,6.916399955749512,79.87349700927734,2019-11-06 14:04:00,2019-11-06 13:51:00,2019-11-06 14:51:00,education
54733,188938590,2bb6c7ccc72581f54b366b1567f985917948018b8bf5bd3d36825f4291ded851,6.900879859924316,79.85340118408203,6.89378023147583,79.85540008544922,2019-11-06 14:00:00,2019-11-06 13:51:00,2019-11-06 14:05:00,education
54738,188938687,e6fbe5a99297d6e0ef1b5f8da45441803c38803b07f7c79673e30f6caa54fc5a,6.855959892272949,79.87000274658203,6.881969928741455,79.86139678955078,2019-11-06 13:59:00,2019-11-06 13:52:00,2019-11-06 14:11:00,education
54749,188938919,823ed1f9a2fe9913b4efcb547d638c08814a2d170a8faa41706ec4cddbb0efdf,6.8682098388671875,79.86250305175781,6.908599853515625,79.85050201416016,2019-11-06 13:57:00,2019-11-06 13:53:00,2019-11-06 14:08:00,education
54754,188939074,6fc78a24882a3d95f23b05bcb93621bdb813a7a8a2999023e104840d204a34f0,6.891930103302002,79.86689758300781,6.8722100257873535,79.86319732666016,2019-11-06 14:08:00,2019-11-06 13:53:00,2019-11-06 14:36:00,education
54758,188939136,2e00b312b0a9681bef09f9085a4e918b8fceb0c0b1c043dc17c90beef5fa446c,6.869190216064453,79.88960266113281,6.88484001159668,79.89769744873047,2019-11-06 13:54:00,2019-11-06 13:54:00,2019-11-06 14:05:00,education
54768,188939279,2e00b312b0a9681bef09f9085a4e918b8fceb0c0b1c043dc17c90beef5fa446c,6.917049884796143,79.86609649658203,6.899849891662598,79.85970306396484,2019-11-06 13:54:00,2019-11-06 13:54:00,2019-11-06 14:04:00,education
54774,188939326,6879cafc1c02d9d493b5bdae65e037f8c4a76146ac528f689b39483a64adda75,6.933710098266602,79.86599731445312,6.896389961242676,79.86019897460938,2019-11-06 14:02:00,2019-11-06 13:55:00,2019-11-06 14:19:00,education
54775,188939332,4583c3c4766ba7285d9f8ac84e923498a2528f4a52db236729af59dde3ee73ab,6.858940124511719,79.88400268554688,6.861289978027344,79.86479949951172,2019-11-06 13:59:00,2019-11-06 13:55:00,2019-11-06 14:13:00,education
54788,188939516,15b833f98a18cdc7084781d7b0348bf06ea264bd8319a06270790da88294505a,6.897170066833496,79.85399627685547,6.883699893951416,79.85859680175781,2019-11-06 14:06:00,2019-11-06 13:56:00,2019-11-06 14:12:00,education
54790,188939594,23982089fc6b938c632445d335e02025a2c9c54b57f8c0b7c51de7fa50fb184e,6.921480178833008,79.87460327148438,6.884119987487793,79.9032974243164,2019-11-06 14:06:00,2019-11-06 13:56:00,2019-11-06 14:41:00,education
54814,188939849,ad8c41d7b7426c95fca03134928052d5b8706bb8486ce2b6657fc6982a83c84b,6.899990081787109,79.8772964477539,6.8810200691223145,79.87020111083984,2019-11-06 14:07:00,2019-11-06 13:58:00,2019-11-06 14:36:00,education
54827,188940020,78ece02820a238a27274bca0b5aee4fa19f494347be0db38eb932323c13b312e,6.885690212249756,79.87300109863281,6.913129806518555,79.88719940185547,2019-11-06 14:04:00,2019-11-06 13:58:00,2019-11-06 14:21:00,education
54837,188940156,0dc3e244679712611dfe1ca6852b8c0f84b00d48fc980d256af419e8e380dbb1,6.879769802093506,79.87079620361328,6.873350143432617,79.88200378417969,2019-11-06 14:09:00,2019-11-06 13:59:00,2019-11-06 14:18:00,education
54838,188940160,e2fdb94b7af6154ad78425af9e7e92a0c43511b2fbe88b5bdffa8bb38fbedfb4,6.90172004699707,79.87329864501953,6.917540073394775,79.875,2019-11-06 14:09:00,2019-11-06 13:59:00,2019-11-06 14:26:00,education
54840,188940179,86002ea068ec39e93b0616a4d63f4e0737df88884447547efaf60864d361a141,6.8901801109313965,79.87120056152344,6.886740207672119,79.85980224609375,2019-11-06 14:03:00,2019-11-06 13:59:00,2019-11-06 14:09:00,education
54845,188940273,4580e450aa4139db95f5c06793c72efa33198a50c638e5bca8efeb388a79eccc,6.902470111846924,79.85749816894531,6.907169818878174,79.8949966430664,2019-11-06 14:10:00,2019-11-06 14:00:00,2019-11-06 14:40:00,education
54864,188940521,c754cbd6a841d0d46050260f338fbe12ba351b3119afe7267cb1c1fafaac6ce7,6.85968017578125,79.93119812011719,6.9024200439453125,79.87370300292969,2019-11-06 14:08:00,2019-11-06 14:01:00,2019-11-06 14:43:00,education
54874,188940613,4f72b1e89bcc736abdf95e1a6889af524982d588520e0d03cd20017687f0293b,6.873859882354736,79.86740112304688,6.880889892578125,79.87020111083984,2019-11-06 14:07:00,2019-11-06 14:02:00,2019-11-06 14:14:00,education
54880,188940772,27dca358ed9a6dd29c090fcc98d7f56dd0833990c725e2ad43f1181936678e6b,6.919310092926025,79.85099792480469,6.912610054016113,79.87429809570312,2019-11-06 14:13:00,2019-11-06 14:03:00,2019-11-06 14:32:00,education
54886,188940836,7b56c2b71cea0509f35f9acfa206ad57e94ee86c0a8a6a8359cb0a5eee17140c,6.906360149383545,79.85220336914062,6.8757100105285645,79.8678970336914,2019-11-06 14:13:00,2019-11-06 14:03:00,2019-11-06 14:26:00,education
54922,188941211,a3654270e27c47d63cddc05a3b1127f993fea0d8def86b7769fb866f067d0985,6.87007999420166,79.8781967163086,6.8850297927856445,79.87329864501953,2019-11-06 14:08:00,2019-11-06 14:05:00,2019-11-06 14:22:00,education
54930,188941307,29babc68ecb6a391500ef2c90a86ed3e9cc2ec8b734f66b059becd6495d0e03d,6.849709987640381,79.87860107421875,6.8524699211120605,79.87539672851562,2019-11-06 14:08:00,2019-11-06 14:05:00,2019-11-06 14:14:00,education
54950,188941542,84b8fba1e58f28802c482ac361a6b869344c1469612536922562fa2563312487,6.935619831085205,79.85980224609375,6.886129856109619,79.9010009765625,2019-11-06 14:12:00,2019-11-06 14:07:00,2019-11-06 14:58:00,education
54955,188941574,3d7efca83a303568045959d72584ad80bca87446ef76e3b29402ca74a464ad1f,6.903629779815674,79.91690063476562,6.8673200607299805,79.85910034179688,2019-11-06 14:11:00,2019-11-06 14:07:00,2019-11-06 14:51:00,education
54979,188941821,e0954febcee6e789386bf5217982c785568354d9f7eab11170694b2a04e42b84,6.854899883270264,79.86329650878906,6.917049884796143,79.86910247802734,2019-11-06 14:19:00,2019-11-06 14:08:00,2019-11-06 14:42:00,education
54990,188941931,857e61feda054550d8dcd3cef4d83d3d898f5cb3045cde1a0a3013527968ed2a,6.877220153808594,79.86930084228516,6.872829914093018,79.86180114746094,2019-11-06 14:14:00,2019-11-06 14:09:00,2019-11-06 14:17:00,education
54992,188941959,b8777b32531ae4746cc5aa76438b9db7619af088fa296f712bd0de44bad2ba07,6.922639846801758,79.8468017578125,6.908850193023682,79.85040283203125,2019-11-06 14:18:00,2019-11-06 14:09:00,2019-11-06 14:26:00,education
54999,188941994,00c06efc1edcc4e5f1b63ad36070a191e1942204db1ec016421b26841882acf6,6.886789798736572,79.98359680175781,6.864449977874756,79.86409759521484,2019-11-06 14:15:00,2019-11-06 14:09:00,2019-11-06 15:15:00,education
55007,188942070,c9ff8429ea5f5386e2e7bc6923497c631235d61051df963213b90d1fab612fc4,6.887070178985596,79.88929748535156,6.909510135650635,79.87059783935547,2019-11-06 14:15:00,2019-11-06 14:10:00,2019-11-06 14:34:00,education
55012,188942101,5a8abfdbeeeb4b1192ba3664dddc50e806126979f3aebaa858280b9ad0dc251f,6.8515801429748535,79.86430358886719,6.883590221405029,79.85870361328125,2019-11-06 14:18:00,2019-11-06 14:10:00,2019-11-06 14:38:00,education
55044,188942437,0a9e593b37165d74af08bf7b85b3364118316dec1c34a7cd489be40586e64d66,6.907279968261719,79.85050201416016,6.90172004699707,79.87409973144531,2019-11-06 14:20:00,2019-11-06 14:12:00,2019-11-06 14:31:00,education
55067,188942700,64fcfd13fbfddc9d250ae8c23902c9907821adba5d890b74e73bbc6b564860e0,6.866690158843994,79.87090301513672,6.909440040588379,79.87100219726562,2019-11-06 14:16:00,2019-11-06 14:14:00,2019-11-06 14:40:00,education
55090,188942891,d4aa161a7424eee90db128fa9ee2f854e3af1a9eae8c96d25bad1743d9269e0d,6.929940223693848,79.9011001586914,6.912960052490234,79.85079956054688,2019-11-06 14:19:00,2019-11-06 14:15:00,2019-11-06 14:50:00,education
55102,188943016,f29fc2e2034e8e5fbd94b69d4fbab4470d3fa15d874be86fa28b4579e2c0a670,6.892759799957275,79.87539672851562,6.89877986907959,79.87210083007812,2019-11-06 14:25:00,2019-11-06 14:16:00,2019-11-06 14:30:00,education
55120,188943150,3ccf7176298d2d5bf427d049f92e635bc33ee57a30076fd3336b9fb9865078fa,6.882559776306152,79.8915023803711,6.893360137939453,79.85389709472656,2019-11-06 14:25:00,2019-11-06 14:16:00,2019-11-06 14:48:00,education
55149,188943454,52c4fd91a36f4c241b21790253bee37fff13ab5d7d574fe1c451b4bf46ec756b,6.909629821777344,79.90029907226562,6.905529975891113,79.87030029296875,2019-11-06 14:22:00,2019-11-06 14:18:00,2019-11-06 14:43:00,education
55166,188943675,f8e3d9166784d68e4cff84ec8a70d8190048c866a6d75eb018640a37ea6f976f,6.896090030670166,79.881103515625,6.905720233917236,79.89610290527344,2019-11-06 14:27:00,2019-11-06 14:20:00,2019-11-06 14:35:00,education
55170,188943712,23ec9c8ddd9fdbe00cf44827f00800361ac84ee4a5811df30db489e51c2c71bb,6.903180122375488,79.90049743652344,6.908649921417236,79.85250091552734,2019-11-06 14:25:00,2019-11-06 14:20:00,2019-11-06 14:49:00,education
55177,188943766,038aed27d4106a15093e3eef7ae1fd9957f139268c576d883d7b1538731a9d63,6.897170066833496,79.85399627685547,6.88355016708374,79.85859680175781,2019-11-06 14:28:00,2019-11-06 14:20:00,2019-11-06 14:36:00,education
55207,188944126,94bd972eb13ff08bdd888c95e70da87e5bd26523643e78725699362c3d450255,6.8963398933410645,79.85769653320312,6.901770114898682,79.87409973144531,2019-11-06 14:25:00,2019-11-06 14:22:00,2019-11-06 14:35:00,education
55210,188944140,bb8d762c87c5899b19f2b29094ec1a4f67d7b6b4bfea458a46b3d5308e1d5e17,6.926819801330566,79.87229919433594,6.848199844360352,79.88179779052734,2019-11-06 14:29:00,2019-11-06 14:23:00,2019-11-06 15:11:00,education
55235,188944473,3110943dce8dc5b3267cd552869ec8c01746498facef4b72cebbed7aa5e705d8,6.936530113220215,79.86080169677734,6.884920120239258,79.86039733886719,2019-11-06 14:25:00,2019-11-06 14:24:00,2019-11-06 14:46:00,education
55263,188944741,3ffa6d88c47415c5e4af5b96e0d23157ed88c72b28c9dd52580a377103f8cc78,6.834179878234863,79.87210083007812,6.860479831695557,79.88240051269531,2019-11-06 14:31:00,2019-11-06 14:26:00,2019-11-06 14:45:00,education
55265,188944760,2e00b312b0a9681bef09f9085a4e918b8fceb0c0b1c043dc17c90beef5fa446c,6.908289909362793,79.87680053710938,6.905089855194092,79.87470245361328,2019-11-06 14:26:00,2019-11-06 14:26:00,2019-11-06 14:28:00,education
55275,188944891,bb7addc856696b649213bd782f3d60d6e2d3f8553b39e3116eb423d42c27094a,6.916669845581055,79.86759948730469,6.901830196380615,79.86180114746094,2019-11-06 14:32:00,2019-11-06 14:27:00,2019-11-06 14:38:00,education
55281,188944974,2f2b8c917b690e55facf9402156df15f26d14e7db9d81ad79c185d0354c486bf,6.926000118255615,79.86799621582031,6.91487979888916,79.85340118408203,2019-11-06 14:35:00,2019-11-06 14:28:00,2019-11-06 14:45:00,education
55330,188945404,2e00b312b0a9681bef09f9085a4e918b8fceb0c0b1c043dc17c90beef5fa446c,6.872769832611084,79.86979675292969,6.883570194244385,79.85859680175781,2019-11-06 14:31:00,2019-11-06 14:30:00,2019-11-06 14:38:00,education
55361,188945741,1836f8efabb36ad10064e07df6cf246d442fd052606339069ab403d89561f4fd,6.869050025939941,79.87870025634766,6.850669860839844,79.87570190429688,2019-11-06 14:40:00,2019-11-06 14:32:00,2019-11-06 15:25:00,education
55364,188945775,2141660bef95b4cede56f9b057c96f56c43d5acf73e518a0acce727c07e5fbef,6.9127302169799805,79.85549926757812,6.917119979858398,79.86900329589844,2019-11-06 14:38:00,2019-11-06 14:32:00,2019-11-06 15:07:00,education
55393,188946089,4347cd3956ee2fcaa5213c39adb68496b3585bdc0d06f33c465c251af33e0f25,6.868189811706543,79.89559936523438,6.874670028686523,79.87220001220703,2019-11-06 14:41:00,2019-11-06 14:34:00,2019-11-06 14:54:00,education
55405,188946254,db6421d96e3bde8b63e02ec5bda1cb0798d1319c195f6a7d767aa0a4b09feb87,6.888629913330078,79.90170288085938,6.885809898376465,79.9010009765625,2019-11-06 14:36:00,2019-11-06 14:35:00,2019-11-06 14:36:00,education
55410,188946314,0da848e022745c48badaef2999aa592c865f5217ef97d740c8daa512d193a434,6.8904900550842285,79.86129760742188,6.909409999847412,79.87100219726562,2019-11-06 14:47:00,2019-11-06 14:36:00,2019-11-06 15:11:00,education
55416,188946345,5f5bc0c5f7d4ae0141a1a1b552d71b526a3ec3a50d834545fb27eb06c5d0d4b8,6.915649890899658,79.86380004882812,6.872650146484375,79.86289978027344,2019-11-06 14:53:00,2019-11-06 14:36:00,2019-11-06 15:08:00,education
55428,188946408,449cc9a7f1344804f7ca7ea369fd4bc0d6037bf24326b0fe0fcfaae4f8462ed0,6.924960136413574,79.88050079345703,6.898200035095215,79.87920379638672,2019-11-06 14:40:00,2019-11-06 14:36:00,2019-11-06 14:58:00,education
55433,188946445,36409643feebf466126b3e153315daec23fc8290ca9f9d65fa0c06ccfebf4863,6.945980072021484,79.87249755859375,6.903409957885742,79.90049743652344,2019-11-06 14:45:00,2019-11-06 14:37:00,2019-11-06 15:17:00,education
55439,188946497,1fa0559e7cf010fae9a065c611486bd230c08f7be8980861489b831ab7e34ebb,6.848189830780029,79.86959838867188,6.892650127410889,79.86009979248047,2019-11-06 14:53:00,2019-11-06 14:37:00,2019-11-06 15:33:00,education
55441,188946528,6a19c7fde121351c53150f181b5d545274f1556f0e459fe75706de32ae8d385a,6.898330211639404,79.87699890136719,6.911139965057373,79.864501953125,2019-11-06 14:44:00,2019-11-06 14:37:00,2019-11-06 14:52:00,education
55451,188946574,fe3376e9dfb7f52ff1be56f5b324176224b12b390bd2a3be2b0536da2525125c,6.907289981842041,79.85060119628906,6.901780128479004,79.87419891357422,2019-11-06 14:38:00,2019-11-06 14:38:00,2019-11-06 14:49:00,education
55463,188946665,3decb2ae8c74c9a71c400f2cedf364959b14a2892bb43c4589748aa5e0ec1e6d,6.845089912414551,79.87740325927734,6.878739833831787,79.86139678955078,2019-11-06 14:51:00,2019-11-06 14:38:00,2019-11-06 15:31:00,education
55468,188946699,4177e28ea20a0eee14c18a37f115e9eecf70f94b100c6fe65ebd7b0760da0200,6.90654993057251,79.85430145263672,6.901080131530762,79.85140228271484,2019-11-06 14:45:00,2019-11-06 14:39:00,2019-11-06 14:52:00,education
55471,188946712,6ef173bb0d5d61a8204579e95af81038a6f3f990a51c56fa6f3abe74404449ac,6.908180236816406,79.86499786376953,6.904510021209717,79.89769744873047,2019-11-06 14:48:00,2019-11-06 14:39:00,2019-11-06 15:21:00,education
55477,188946802,04f23a871ab83104a7ed3ee1e09a5e708b41064840047f7265980fb552184f68,6.909689903259277,79.86289978027344,6.916910171508789,79.8478012084961,2019-11-06 14:45:00,2019-11-06 14:40:00,2019-11-06 14:52:00,education
55483,188946915,c159f13b9a57b7c40e2e133c5af0b0bbf206d1eab5e56312dbec31d68b68ae9d,6.874020099639893,79.86910247802734,6.869150161743164,79.86129760742188,2019-11-06 14:47:00,2019-11-06 14:41:00,2019-11-06 14:54:00,education
55486,188946943,3522f3b19d486637ae0d83894be704210233c65a46bf2be198fc916c859f8261,6.812300205230713,79.9207992553711,6.897329807281494,79.87629699707031,2019-11-06 14:47:00,2019-11-06 14:41:00,2019-11-06 15:19:00,education
55501,188947106,8ae2cfd855a4e7e8b7d77d7f478956dcbad1891f5612c3f9fe1293fdbc057fa2,6.909259796142578,79.87349700927734,6.909289836883545,79.87570190429688,2019-11-06 14:49:00,2019-11-06 14:42:00,2019-11-06 15:03:00,education
55526,188947356,2e00b312b0a9681bef09f9085a4e918b8fceb0c0b1c043dc17c90beef5fa446c,6.899740219116211,79.8772964477539,6.844250202178955,79.8740005493164,2019-11-06 14:44:00,2019-11-06 14:44:00,2019-11-06 15:49:00,education
55543,188947485,aa639b2dabe3ac574102e90ce4de301b32496a73137e07c4b063497691576028,6.89408016204834,79.86640167236328,6.906519889831543,79.87100219726562,2019-11-06 14:51:00,2019-11-06 14:45:00,2019-11-06 14:56:00,education
55545,188947515,07c22f4003328ffde02edee0123c905c6ff177c3a5d106b6b9197a0f63fb7c61,6.903180122375488,79.91629791259766,6.8804402351379395,79.87059783935547,2019-11-06 14:47:00,2019-11-06 14:45:00,2019-11-06 15:26:00,education
55560,188947672,7817d94b9b4f99bbed6f3853240be458659ff8b71720b3e530fb3072bb0097b4,6.861340045928955,79.87020111083984,6.848810195922852,79.86990356445312,2019-11-06 14:51:00,2019-11-06 14:46:00,2019-11-06 15:04:00,education
55581,188947822,543c7f4f1441aaa9d87321aa9b2a039b4692f3414b6ef30e4d8a9e48f7051e6b,6.911880016326904,79.85070037841797,6.909460067749023,79.87100219726562,2019-11-06 14:53:00,2019-11-06 14:47:00,2019-11-06 15:00:00,education
55605,188948054,45ff3ab24d2bd61452b42678296eda9bf7f9cbd23149e46403c55e2ea250c8ca,6.904580116271973,79.8740005493164,6.872640132904053,79.86280059814453,2019-11-06 14:59:00,2019-11-06 14:49:00,2019-11-06 15:19:00,education
55614,188948158,0ff6bc1c0f675eeba69c6396e78596663553ac5b058291acc31f4c6ca663f834,6.869729995727539,79.88079833984375,6.891459941864014,79.86100006103516,2019-11-06 14:57:00,2019-11-06 14:49:00,2019-11-06 15:08:00,education
55621,188948224,07740e0d1ca020c8d01a6a3eb853ce902a3b84d8da93c4ef36687dbe6b2d9118,6.909510135650635,79.88619995117188,6.914090156555176,79.8750991821289,2019-11-06 15:00:00,2019-11-06 14:50:00,2019-11-06 15:07:00,education
55646,188948425,fe80489ae4af0b5eb325843265123f69136cd5b519ef1e72fb152cb3b0d8fa3e,6.894139766693115,79.85530090332031,6.893060207366943,79.86759948730469,2019-11-06 14:59:00,2019-11-06 14:51:00,2019-11-06 15:03:00,education
55652,188948470,be9a7d72d6275f0198ed85027b66065b1ee4630c2c17b36a356c4fb3d1117008,6.820650100708008,79.872802734375,6.898280143737793,79.87200164794922,2019-11-06 14:59:00,2019-11-06 14:51:00,2019-11-06 15:38:00,education
55655,188948489,08e411eddc2596c8484154e146e3e10f93bf947ab4a1974903d5b901c62d25c1,6.8638200759887695,79.87039947509766,6.869060039520264,79.89179992675781,2019-11-06 15:00:00,2019-11-06 14:51:00,2019-11-06 15:20:00,education
55659,188948533,0daa647dc56992e65eff52fb6c06b18ec4ae9071bd0a22763cbb75ae86b92c37,6.878680229187012,79.87039947509766,6.875040054321289,79.87249755859375,2019-11-06 15:02:00,2019-11-06 14:52:00,2019-11-06 15:10:00,education
55660,188948542,86e83855c103c5adfcac5c40be23b69530a7619493076c9e16c6973a85d5be87,6.904950141906738,79.85189819335938,6.926080226898193,79.87049865722656,2019-11-06 14:55:00,2019-11-06 14:52:00,2019-11-06 15:18:00,education
55670,188948598,f19d4c1df8041922072f6f12ce0f795b210b4f1481fd6d536aaa28bb6a1c7bde,6.8914899826049805,79.87120056152344,6.880819797515869,79.86319732666016,2019-11-06 14:59:00,2019-11-06 14:52:00,2019-11-06 15:17:00,education
55685,188948766,cb3e62ce5f0832234fdc55c9042e17e16651944b77f5679c89114a7659f5353c,6.851039886474609,79.88610076904297,6.874919891357422,79.87229919433594,2019-11-06 15:05:00,2019-11-06 14:53:00,2019-11-06 15:17:00,education
55699,188948864,ae630e84054cd2b520a39d65fc52ebb7b567da91f354cf7ae5ffc40e9e3023fc,6.884500026702881,79.90609741210938,6.903590202331543,79.90049743652344,2019-11-06 15:00:00,2019-11-06 14:54:00,2019-11-06 15:19:00,education
55748,188949399,34150f2e10c8bd1139328e592c11d2512e306ce3a92c9b0c4cb8d4ef39586507,6.902050018310547,79.85350036621094,6.897119998931885,79.87229919433594,2019-11-06 15:08:00,2019-11-06 14:58:00,2019-11-06 15:19:00,education
55752,188949434,40a37938703311ec905bc4cb0e43832b5e94fe25f597ba8c66506a3f7233685e,6.865580081939697,79.88130187988281,6.849969863891602,79.87460327148438,2019-11-06 15:02:00,2019-11-06 14:58:00,2019-11-06 15:10:00,education
55768,188949564,93ce2ff5cfee9b16f691a26062ee0fb83f2acdf537196beedd7820d93de47de3,6.9382500648498535,79.8772964477539,6.902239799499512,79.87339782714844,2019-11-06 15:05:00,2019-11-06 14:59:00,2019-11-06 15:22:00,education
55771,188949584,ab56606ca982d70a3d4d77b0de1c8865e759a47dcf23a11f702cfdfa5588c879,6.902629852294922,79.91580200195312,6.91855001449585,79.87120056152344,2019-11-06 15:06:00,2019-11-06 14:59:00,2019-11-06 15:24:00,education
55780,188949667,468d185127770f94f3bc17ba86b4408e79627282c10b584044419713aabe5c47,6.9296698570251465,79.8479995727539,6.921870231628418,79.8655014038086,2019-11-06 15:06:00,2019-11-06 15:00:00,2019-11-06 15:16:00,education
55793,188949813,4170ce710b22548a1d5eaa4ea5cfd684e48723716e1c41de3a44f6280059f1b5,6.91733980178833,79.8488998413086,6.896170139312744,79.8573989868164,2019-11-06 15:09:00,2019-11-06 15:01:00,2019-11-06 15:26:00,education
55807,188949932,4dadfb3bf481514af62ec09cb2292d87602a01e50cdd6825dbf1336505b39444,6.916250228881836,79.87519836425781,6.915380001068115,79.88009643554688,2019-11-06 15:11:00,2019-11-06 15:02:00,2019-11-06 15:25:00,education
55815,188950019,026797ad822511fad18e66998d9c00574dd1b0ab70afb0ce47597836bb12c40e,6.823009967803955,79.89530181884766,6.898169994354248,79.87259674072266,2019-11-06 15:10:00,2019-11-06 15:02:00,2019-11-06 15:45:00,education
55839,188950272,f4f8615d16407734c903589c1f4bed58d898fa284ebd8f3b3a9d1662a7d6e456,6.879670143127441,79.88349914550781,6.876580238342285,79.8572006225586,2019-11-06 15:13:00,2019-11-06 15:04:00,2019-11-06 15:27:00,education
55840,188950281,589646e26bcdb2fb0c6403091fd9f1c062942e538dd29cc71adb0fdac6b632fa,6.886410236358643,79.87349700927734,6.884920120239258,79.86039733886719,2019-11-06 15:08:00,2019-11-06 15:04:00,2019-11-06 15:17:00,education
55858,188950451,a5a16c48ee6b042e050b55fcb9468a98909c559a47ee121dbad9691f9d5c12b1,6.894259929656982,79.8551025390625,6.894659996032715,79.85749816894531,2019-11-06 15:09:00,2019-11-06 15:05:00,2019-11-06 15:19:00,education
55877,188950618,eb7bf5ddd6cb23f9be7e7271733e5f31fef5e6364530476af2ab0403e7a5d49b,6.894999980926514,79.8572006225586,6.868150234222412,79.89230346679688,2019-11-06 15:12:00,2019-11-06 15:06:00,2019-11-06 15:30:00,education
55901,188950814,cba9bcfaf30c27632b0134704e9156339f0ad7410d7bd77cc1bb17be67689a30,6.912799835205078,79.85800170898438,6.906179904937744,79.90440368652344,2019-11-06 15:14:00,2019-11-06 15:08:00,2019-11-06 15:33:00,education
55903,188950819,9ee0dbc8b052f97d2370394154893d0d4be9c59d4cb6044747c2ab3d181642a6,6.884520053863525,79.89089965820312,6.88424015045166,79.86810302734375,2019-11-06 15:16:00,2019-11-06 15:08:00,2019-11-06 15:30:00,education
55905,188950853,c9d40c1bcad67956fa73938542706377b7df7adb5cb89af2458bdf48240e2893,6.933070182800293,79.84400177001953,6.860000133514404,79.86150360107422,2019-11-06 15:16:00,2019-11-06 15:08:00,2019-11-06 15:41:00,education
55914,188950919,3ada3da232664259ee17447650dcd5ee95f76508032f85cc4cc83bac19231988,6.910419940948486,79.85220336914062,6.906400203704834,79.87159729003906,2019-11-06 15:14:00,2019-11-06 15:08:00,2019-11-06 15:24:00,education
55920,188950943,7f41b0622949e922eee7a0e6897ef7d263aaa680798dfca0da57955267e8b8f5,6.917439937591553,79.86299896240234,6.880320072174072,79.87079620361328,2019-11-06 15:22:00,2019-11-06 15:09:00,2019-11-06 15:41:00,education
55922,188950946,2e00b312b0a9681bef09f9085a4e918b8fceb0c0b1c043dc17c90beef5fa446c,6.863399982452393,79.881103515625,6.8620500564575195,79.8739013671875,2019-11-06 15:09:00,2019-11-06 15:09:00,2019-11-06 15:17:00,education
55947,188951150,786b2b1096328fec4fbb3c8ea3cb66488f236f12faa8e9fd5b7508ec8f27a4cc,6.854740142822266,79.9104995727539,6.8598198890686035,79.86129760742188,2019-11-06 15:15:00,2019-11-06 15:10:00,2019-11-06 15:37:00,education
55986,188951453,c8dac7d29d4e8301f0169df15ffc171eb3ee22825478003b8f8212a2ddde87d4,6.840590000152588,79.90859985351562,6.905389785766602,79.87470245361328,2019-11-06 15:20:00,2019-11-06 15:12:00,2019-11-06 15:50:00,education
56002,188951610,73dbc1ff203c913c6e273bcfe3e495ea1b2d59ec067225aee6c5f7de35e4fdba,6.911180019378662,79.8667984008789,6.880360126495361,79.87049865722656,2019-11-06 15:20:00,2019-11-06 15:13:00,2019-11-06 15:34:00,education
56011,188951723,fb4d51ff11c078c5a195c0f657cc6bdc6e58dd36e546470aa1803acf47013dcc,6.888999938964844,79.92569732666016,6.894839763641357,79.88729858398438,2019-11-06 15:23:00,2019-11-06 15:14:00,2019-11-06 15:38:00,education
56015,188951757,313b9904d5d19fb3e6a967a6407ccdea3dc9ec2cf821d0addc955d0830372af3,6.88709020614624,79.8772964477539,6.9202399253845215,79.86689758300781,2019-11-06 15:26:00,2019-11-06 15:15:00,2019-11-06 15:49:00,education
56017,188951779,1c904d586e95fb7555e7895c716829085f7003ed26084ee095cb39e7461cb912,6.90546989440918,79.87300109863281,6.914130210876465,79.87519836425781,2019-11-06 15:18:00,2019-11-06 15:15:00,2019-11-06 15:23:00,education
56031,188951859,d5f15f786bc20218fd35d05c306dbee08d4c753e24c021eeecf1b5b083abd345,6.890349864959717,79.86630249023438,6.902210235595703,79.87329864501953,2019-11-06 15:21:00,2019-11-06 15:15:00,2019-11-06 15:30:00,education
56032,188951860,70c14148c62efb1896b1cf33764c772146ec828957daef027fb89a3441579b32,6.875360012054443,79.86990356445312,6.894040107727051,79.85379791259766,2019-11-06 15:20:00,2019-11-06 15:15:00,2019-11-06 15:38:00,education
