,trip_id,passenger_id,pickup_lat,pickup_long,dropoff_lat,dropoff_long,actual_pickup_time,pickup_time,drop_time,Trip purpose
24589,188539278,9607e2e28e9f992771fa200212fadb886bd9e117c1c83bbf2dc745709d1f3fc0,6.821849822998047,79.87359619140625,6.899119853973389,79.8666000366211,2019-11-04 08:59:00,2019-11-04 08:56:00,2019-11-04 09:31:00,dining
24604,188539397,dd3420e92cd616b015adf5d8a6f3b0ee6dcaa6e32ee909fd5fa543db1e468deb,6.932650089263916,79.84420013427734,6.891670227050781,79.8563003540039,2019-11-04 09:07:00,2019-11-04 08:56:00,2019-11-04 09:20:00,dining
24607,188539412,231918aad887e520c85b2177ab23f2b31e6e096977d63232106c3c603e7478f6,6.907390117645264,79.93340301513672,6.894020080566406,79.85530090332031,2019-11-04 09:09:00,2019-11-04 08:56:00,2019-11-04 09:59:00,dining
24610,188539433,f99b90e11b1e5221e17404a4053b15a327d726be2b5d433016e7e84b9c0d4fe5,6.875309944152832,79.86979675292969,6.877319812774658,79.87629699707031,2019-11-04 09:07:00,2019-11-04 08:57:00,2019-11-04 09:15:00,dining
24615,188539501,1dd2ba7a6be033bfd01796fc3f3d2085dd031310cded5a845fc06720b92aa9c9,6.914820194244385,79.8687973022461,6.896440029144287,79.85449981689453,2019-11-04 09:02:00,2019-11-04 08:57:00,2019-11-04 09:11:00,dining
24624,188539587,416fdd9736df3b794343ce9fbc5d9b47871b0a844534fd58e9eef9f2ee16538e,6.861519813537598,79.86329650878906,6.872900009155273,79.86530303955078,2019-11-04 09:08:00,2019-11-04 08:58:00,2019-11-04 09:18:00,dining
24631,188539635,d00323b4452b72aed8735cc7217d1e743053f5185714b3c36e0d44372f06d89e,6.912799835205078,79.88240051269531,6.8872599601745605,79.88639831542969,2019-11-04 09:01:00,2019-11-04 08:58:00,2019-11-04 09:17:00,dining
24637,188539708,4e7a0668e1de434a88c26ae248ab80e71f3dc5ec603421f2decad10f556f9147,6.887760162353516,79.86430358886719,6.91549015045166,79.85990142822266,2019-11-04 09:04:00,2019-11-04 08:58:00,2019-11-04 09:15:00,dining
24648,188539864,672114ac838bbf94cb22d299c0b921bd02d7af11968c71e62f95d8278d2af13c,6.885859966278076,79.87770080566406,6.913020133972168,79.85099792480469,2019-11-04 09:13:00,2019-11-04 09:00:00,2019-11-04 09:33:00,dining
24683,188540199,1c91190013ebe747fdb96e689a9fac96d9ad205d02ca846519bea8c547b23ce1,6.838620185852051,79.87049865722656,6.884099960327148,79.86869812011719,2019-11-04 09:10:00,2019-11-04 09:02:00,2019-11-04 09:44:00,dining
24694,188540355,2532cc82d592cea3305be3fc69ec30bba674cba11154856f4836ccd6734b0542,6.870339870452881,79.8656997680664,6.858119964599609,79.87129974365234,2019-11-04 09:11:00,2019-11-04 09:02:00,2019-11-04 09:18:00,dining
24712,188540551,01d64c1af829b41c0c3611025c1ef8e218d520f35d7d3145168e2fdd6c7861dc,6.9274702072143555,79.8667984008789,6.918429851531982,79.86479949951172,2019-11-04 09:11:00,2019-11-04 09:03:00,2019-11-04 09:17:00,dining
24727,188540751,25402dee5a79eb9c01c7d4d74702073bf9c417022494d271305c9d24225b10f9,6.933579921722412,79.84249877929688,6.898320198059082,79.85389709472656,2019-11-04 09:10:00,2019-11-04 09:05:00,2019-11-04 09:27:00,dining
24729,188540770,33aad52285f0f49f04bc500090150a2e459ec25c79efc431016f8db3174fd418,6.94271993637085,79.8563003540039,6.867400169372559,79.86180114746094,2019-11-04 09:18:00,2019-11-04 09:05:00,2019-11-04 09:43:00,dining
24741,188540897,3c4f1f57b4cbd3d3caa9daee9a2af51f692a83297a8cd899b2810fcd77777a1d,6.83765983581543,79.92630004882812,6.863840103149414,79.8772964477539,2019-11-04 09:14:00,2019-11-04 09:05:00,2019-11-04 09:40:00,dining
24744,188540938,9eb208ca0f99828059a3fe7b56fb1b393c59f635cd2c47e050cdb4b5d2e8ffd6,6.830780029296875,79.86589813232422,6.90693998336792,79.8552017211914,2019-11-04 09:20:00,2019-11-04 09:06:00,2019-11-04 09:45:00,dining
24745,188540955,1a873c559b575939ba8cbba2d35eb6ae873a7b51bb4b11a8c8e0596fb1098f91,6.80286979675293,79.8916015625,6.919209957122803,79.8678970336914,2019-11-04 09:16:00,2019-11-04 09:06:00,2019-11-04 11:09:00,dining
24749,188540974,2b75c2802838ecec5520ce68726ebb37462eeee852928b112ffb88b81d619b54,6.9338698387146,79.84980010986328,6.9090399742126465,79.85040283203125,2019-11-04 09:11:00,2019-11-04 09:06:00,2019-11-04 09:23:00,dining
24750,188540980,6253f626446763b3f09fe9117918de16a6e262b1ec5bf9f983fd5c797503275f,6.870840072631836,79.86479949951172,6.895130157470703,79.85690307617188,2019-11-04 09:13:00,2019-11-04 09:06:00,2019-11-04 09:24:00,dining
24751,188540988,27e1daca0e72e9907eb87c0f3ef871d15b21d58d47be76eed61743a3f6a72aeb,6.924570083618164,79.85070037841797,6.906579971313477,79.90249633789062,2019-11-04 09:09:00,2019-11-04 09:06:00,2019-11-04 09:37:00,dining
24770,188541151,506ae839a71bfe91e960e792f32d6f745a0c25ba4fc0e842e0b35293511c9354,6.894720077514648,79.87969970703125,6.874450206756592,79.8916015625,2019-11-04 09:09:00,2019-11-04 09:07:00,2019-11-04 09:23:00,dining
24771,188541172,a1dbc963288663911d983745a0369fab4dcbe1cd50d5d4af2553dcee08d0ac8c,6.841239929199219,79.86710357666016,6.901730060577393,79.85350036621094,2019-11-04 09:13:00,2019-11-04 09:07:00,2019-11-04 09:38:00,dining
24792,188541459,ce61302d16266c2aa41693907631ddde1fb0e5e7e5ea3e92844083e2f81058dd,6.914770126342773,79.9198989868164,6.912559986114502,79.86489868164062,2019-11-04 09:18:00,2019-11-04 09:09:00,2019-11-04 10:44:00,dining
24818,188541714,11bde34a6593b3da0d81a8a71b24dc6f6cf05d18e9f59e610e58ff202263adef,6.847070217132568,79.86940002441406,6.872700214385986,79.88310241699219,2019-11-04 09:18:00,2019-11-04 09:11:00,2019-11-04 09:35:00,dining
24821,188541748,9ee71dea79d1272253938b7204d66c01db1c0be810e4fd1606ca106eb42f0a8e,6.9098801612854,79.8550033569336,6.890979766845703,79.86609649658203,2019-11-04 09:17:00,2019-11-04 09:11:00,2019-11-04 09:47:00,dining
24847,188542047,716a813404a255862e41b2dc5e25a0021b1da3f45140f1b2dc9cd9055e32c73b,6.889309883117676,79.87699890136719,6.908060073852539,79.85070037841797,2019-11-04 09:15:00,2019-11-04 09:13:00,2019-11-04 09:31:00,dining
24848,188542060,de0d1cf0b79f79f7a40d9a063b77eee3833f1b41746fce8cbf35cbd2fcee1e8e,6.911369800567627,79.90470123291016,6.896009922027588,79.88990020751953,2019-11-04 09:22:00,2019-11-04 09:13:00,2019-11-04 09:48:00,dining
24852,188542096,7bbbef31ba764a7713c85346d01e0e0699c8088313582cacc14e6d2f8d6520be,6.869619846343994,79.89420318603516,6.876130104064941,79.89240264892578,2019-11-04 09:20:00,2019-11-04 09:14:00,2019-11-04 09:25:00,dining
24857,188542165,babea814f29f01e9371954a285171e9e1cf5bfc85a2723921cd93ecaeac80284,6.861720085144043,79.86380004882812,6.875140190124512,79.86090087890625,2019-11-04 09:18:00,2019-11-04 09:14:00,2019-11-04 09:46:00,dining
